SampleID,base_index,Char_stat,ORDER
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C06_(Profile#1),-62,-,-155
R13-C08_______________________________________________________,-30,Ref,-156
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C08_(Profile#1),-62,-,-157
R13-C10_______________________________________________________,-30,Ref,-158
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C10_(Profile#1),-62,-,-159
R13-C12_______________________________________________________,-30,Ref,-160
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C12_(Profile#1),-62,-,-161
R13-C14_______________________________________________________,-30,Ref,-162
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#1),-62,-,-163
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,Del,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C14_(Profile#417),-62,-,-164
R13-C16_______________________________________________________,-30,Ref,-165
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C16_(Profile#1),-62,-,-166
R13-C18_______________________________________________________,-30,Ref,-167
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C18_(Profile#1),-62,-,-168
R13-C20_______________________________________________________,-30,Ref,-169
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C20_(Profile#1),-62,-,-170
R13-C22_______________________________________________________,-30,Ref,-171
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#1),-62,-,-172
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,Del,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
R13-C22_(Profile#444),-62,-,-173
